TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
lewis_monk_6_g	35	0.9142857142857143	11556	12006	e the Prioress of St. Clare with mu	e the Prioress of St. Clare in the 
lewis_monk_6_g	30	0.9	13301	10913	 the Votaries of St. Clare, no	 the Votaries of St. Clare. Th
lewis_monk_6_g	31	0.9032258064516129	19353	17019	 the unfortunate Agnes, She pro	 the unfortunate Agnes, He reso
lewis_monk_6_g	30	0.9	29230	11124	 the door of the Sepulchre ope	 the door of the Sepulchre was
lewis_monk_6_g	30	0.9	29699	45292	 him without hesitation. The O	 him without hesitation her ca
lewis_monk_6_g	30	0.9	30655	15635	 He found himself in total sol	 He found himself in total dar
lewis_monk_6_g	31	0.9032258064516129	44873	313	 presented itself before them, 	 presented itself before him: H
lewis_monk_6_g	47	0.9148936170212766	48410	32638	 hair fell in disorder over her face, and almos	 hair fell in disorder over her face and bosom.
lewis_monk_6_g	46	0.9347826086956522	61081	17719	 He had already descended some steps when He h	 He had already descended some steps when his 
austen_northangerabbey_16_g	30	0.9	11709	6091	, and an explanation was deman	, and an explanation was given
radcliffe_udolpho_12_g	30	0.9333333333333333	5695	9090	 having excused himself from a	 having excused herself from a
radcliffe_udolpho_12_g	36	0.9444444444444444	59131	49689	he was sufficiently recovered to acc	he was sufficiently recovered to hea
collins_hauntedhotel_25_u	42	0.9285714285714286	33498	4676	 a secret, and that She might depend upon 	 a secret, and that she might depend on my
lewis_monk_1_g	34	0.9411764705882353	3083	35840	 Universal silence prevailed throu	 Universal silence prevailed aroun
lewis_monk_1_g	32	0.9375	11557	42815	 the Prioress of St. Clare with 	 the Prioress of St. Clare, the 
lewis_monk_1_g	31	0.9032258064516129	12350	23783	 the surrounding multitude as f	 the surrounding multitude. It 
lewis_monk_1_g	30	0.9666666666666667	36908	35840	 Universal silence prevailed. 	 Universal silence prevailed a
lewis_monk_1_g	30	0.9	37067	39975	, when his attention was arres	, when his attention was attra
lewis_monk_1_g	31	0.9032258064516129	55018	39231	 was unable to sustain the emot	 was unable to sustain the gaze
lewis_monk_1_g	30	0.9666666666666667	57742	39097	 pealed along the Vaults, and 	 pealed along the Vaults; and 
radcliffe_udolpho_41_g	31	0.967741935483871	2610	10336	on the stillness of the night. 	on the stillness of the night, 
radcliffe_udolpho_41_g	30	0.9333333333333333	2612	21968	 the stillness of the night. T	 the stillness of the night re
radcliffe_udolpho_41_g	34	0.9117647058823529	21304	4736	ies. It was long before I could fi	ies. It was long before she could 
doyle_scarlet_12_d	30	0.9	5812	469	anks on either side of the gre	anks on either side of them, t
radcliffe_udolpho_47_g	35	0.9428571428571428	9050	12853	 have fallen a sacrifice to this en	 have fallen a sacrifice to the ven
radcliffe_udolpho_47_g	32	0.90625	18716	9140	 the opposition of her Friends. 	 the opposition of his friends. 
collins_moonstone_66_d	30	0.9666666666666667	41964	943	 persisted in his resolution. 	 persisted in his resolution t
christie_secretadversary_24_d	30	0.9	50352	4362	 I should not know it again my	 I should not know him again. 
doyle_baskervilles_2_u	30	0.9	45577	12991	 declared his intention to des	 declared his intention of sta
radcliffe_udolpho_54_g	30	0.9	51247	8280	he again fixed her eyes upon t	he again fixed her eyes on Emi
stoker_dracula_16_g	30	0.9	5210	19628	 seemed to reign through the C	 seemed to ring through the li
collins_moonstone_76_d	31	0.9354838709677419	23143	18493	 it was impossible for them to 	 it was impossible for her to f
doyle_baskervilles_15_u	30	0.9	2233	912	 waited patiently for her appe	 waited patiently for the oppo
christie_styles_4_d	31	0.9032258064516129	37077	299	 attention was arrested by a de	 attention was arrested by the 
